
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"French Polynesia","PYF","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37957719.2766163","43125717.1722101","43873047.4728681","82110448.3325753","117963826.649815","105681126.747386","155392886.068471","138139664.383057","153184146.200466","170642367.586206","162237323.021576","","","","","","","","","","","","","","","","",
"Qatar","QAT","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66208791.2087912","65934065.9340659","49725274.7252747","55219780.2197802","57692307.6923077","59340659.3406593","74175824.1758242","87637362.6373626","143681318.681319","120604395.604396","147527472.527473","162087912.087912","176098901.098901","190934065.934066","241758241.758242","262912087.912088","279945054.945055",
"Romania","ROU","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8504545454.54545","5472368421.05263","4782916666.66667","5533947368.42105","5980422960.72507","6799311362.51845","6478430100.55141","6229352678.57143","5995380802.16314","4547707558.85997","4043438205.35262","5311758026.22071","5225018907.88081","6887349397.59036","9525722339.67583","8354806603.28792","9543182627.26949","8291432555.46897","12173012029.0603","9109205391.4013","9413700871.64479","11927770123.9913","8012456029.06407","10337690435.4097","9425683745.37203","7381406495.74357","7270324605.27606",
"Russian Federation","RUS","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79024631357.2968","79904843474.1984","71333333333.3333","33432578692.4939","32880162861.4916","24137488841.4516","26470262487.5401","25655533010.7695","23768366464.9957","13827923750.644","12891957757.9204","14937788837.54","18015083990.4011","19227731945.7735","23681805659.4552","28986070499.8265","32515926386.9836","38224311485.418","49114603323.5864","62337231538.3718","49938278455.8481","50991688526.3716","69447426913.395","68720606079.5322","74175574284.5826","73013414265.4674","55921149138.6719","54791598881.1603",
"Rwanda","RWA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","111290040","93228558.8571429","105072005","112417997","124146995","135500001","136399240.577169","146788990.825688","177426662.853602","182407760.933979","281434327.835773","313877723.752555","346901186.322837","384186032.972055","544002995.707729","575270218.988449","573196759.304408","559853877.068558","565280428.83055","648260186.026744","717746417.343328","729779005.58163","813549098.546953","939531187.988651","969438146.452233","829983256.495202","614249137.532937","674400085.561593","665092178.151237","375000008.181818","569161218.739785","652314045.694544","850993827.144116","905498653.118768","680474834.694299","645166476.604083","625261043.373479","593648840.933245","706214951.96734","805439095.054282","991354599.114486","1073026912.85626","1162801327.34868","1376980506.67397","1576683941.56204","1627421904.75586","1817404942.30864","2116246735.48593","2202166288.29821","2305452850.62939","2319081477.29374","2473073369.53082",
"South Asia","SAS","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","20383363830.7442","21417609484.0327","21843188362.5258","24959949799.9532","29335326765.3171","29806730680.9719","25468219702.1559","29563820374.5015","30486164296.6361","33295315200.2231","34820728492.3251","35179706584.2103","35789276637.367","43775630495.4269","50548121474.042","53029302575.8973","46012836852.1996","54334266144.1399","60312712860.3929","64252168689.2199","76561820028.4458","79126005442.5196","79605811276.9794","85590289917.0403","82599168264.2578","86104764169.7301","87804225028.4791","95495481153.7168","105352944416.899","103221750567.058","110818735262.936","98704456987.9111","102417869806.564","100133573065.225","112343101089.226","118006010150.123","131735217487.737","134499256483.63","136458701001.898","139729602064.942","138135915252.443","139871619654.477","133697581775.047","155377736123.407","165757532474.131","187190797707.81","211098343220.735","265808351776.495","271958070328.211","297861123311.999","365741048333.281","405711192204.448","399226525848.409","413494019473.012","440308008696.745","446664903690.64","469064318670.678",
"Saudi Arabia","SAU","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","206666666.666667","220666666.666667","227777777.777778","237140055.273246","272148233.931673","328603032.428641","379436619.71831","434387082.101433","506515580.736544","869762559.927378","1233968702.20026","1369019281.12354","1622929629.96363","1849223946.78492","2442097893.93851","2791027496.38205","3297389330.30647","3807012700.16565","4283283823.92655","4889719626.16822","5579439252.33645","6048064085.44726","6713484646.19493","7183444592.79039","7686248331.10814","8070493991.98932","8312683578.10414","8437383177.57009","8587983978.63818","8918558077.43658","9040266666.66667","9184800000","9326133333.33333","9522133333.33333","9626933333.33333","9721066666.66667","10093866666.6667","10579114515.2251","11113217623.498","11522881921.2809","12042933333.3333","12246933333.3333","13946133333.3333","14575466666.6667","15303466666.6667","16107466666.6667","16843733333.3333","17137866666.6667","17320533333.3333",
"Sudan","SDN","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","672333333.333333","731000000","769000000","703333333.333333","674000000","704333333.333333","605333333.333333","650333333.333333","633666666.666667","740000000","930333333.333333","1031000000","1110666666.66667","1423000000","1819666666.66667","2004666666.66667","2399333333.33333","3099000000","2665000000","2902000000","2231500000","3343500000","3151333333.33333","2567076923.07692","2775214285.71429","3903000000","5443125000","6371500000","6063095238.09524","5714285714.28571","4841803278.68852","4572666666.66667","2711196098.56263","3543838669.17765","4417924723.75691","5155767774.14357","3822368963.86313","5261607920.28939","4994537051.79283","4621640229.65749","4986584240.82141","5437351256.28141","5959391553.68197","6461645834.92988","6911662944.43798","8116195189.03165","10072736127.1011","11555693070.7802","13363376566.8357","13112375363.8931","15299664223.7641","16400369121.728","22579133613.2102","24331317503.3636","26166295821.7853","30525051916.6667","36456054750.4026",
"Senegal","SEN","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","175322092.488798","188108915.392271","183565133.243461","196071239.31296","211612396.501286","226792957.995339","238891409.25698","218696710.459189","250092150.859957","215504623.008256","230835483.393638","207492006.907409","295060856.826792","311192519.87086","369897614.795224","632250203.790812","640559655.6609","594963146.324259","511802543.607324","723927633.112951","626534523.919962","634865976.524621","638285161.300925","455899332.923955","481764429.9767","610954094.594925","890688990.57163","1100882790.64846","928584781.442359","1011176407.63579","1023774966.87049","1017502244.0075","999161545.238651","1059236323.58228","669953774.706878","923952053.537585","902280672.517615","824397245.598279","870188302.671506","858993969.619251","789029557.725447","797211894.463933","726419078.687415","1036553892.69414","1100553968.42764","1272230543.79971","1210777117.40957","1340880627.03279","1878965955.83455","1952407684.41622","1979958277.87779","1834342009.20799","1949614780.19717","2034809772.41896","2062020800.80222","2076371041.50816","2325303877.67491",
"Singapore","SGP","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","26100875.4736705","26852214.8177185","29661570.6258983","29824905.2659088","29792238.3379067","29922906.0499151","35868286.9462956","37697634.9144126","43479681.1707827","46681040.1149876","49261727.4271528","58506468.0517444","60215688.2027076","84515555.5555556","104989012.777733","121424760.966802","129296166.659638","131819653.553505","125194720.013118","144019349.164468","179573254.851467","207407061.460863","216074217.825531","209579439.252336","211310932.32371","176456799.962496","133266669.696832","115183246.073298","105792972.459639","108427747.962632","116905091.524381","113690303.907381","102885205.647637","104715930.18938","127602461.69962","127204741.075208","144468085.106383","133081896.551724","95482791.5869981","95988200.5899705","88283062.6450116","73784673.7735112","65564615.2127778","59579841.579612","63897763.5782748","70175438.5964912","72440052.8667632","77367128.9230973","80005654.1098311","78789962.1863183","86835350.2016868","95325170.9333757","96423141.5539729","103412451.050907","115697261.463184","103433226.651149","101770019.236725",
"Solomon Islands","SLB","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82647896.2353686","142283041.108001","173993374.543219","182012109.044138","208634623.564441","219589535.805514","220866980.708838","224461244.585542","167912617.327021","163969326.801844","144451649.668887","97877131.4892005","104003215.386439","129871168.014495","138161850.174356","139855774.977091","159997371.70642","","","","","","","","","","",
"Sierra Leone","SLE","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","129540914.553711","111579955.368018","116269953.492019","119371947.523291","106980042.792017","109380043.752018","112920045.168018","119449653.024333","138114992.594739","169475538.438547","209010112.676089","242306050.074003","229727543.941627","251679023.113825","307151589.242054","333027427.457733","334349399.885692","326977827.624881","435151172.647641","363862029.459034","419530269.527281","366685590.891245","170240293.313448","297799353.993072","456993593.528941","396594539.648571","286029664.864328","286604578.657715","244032839.407289","309850220.264317","341012442.474859","347907838.983051","425763006.408168","487987773.815588","399405218.726017","400737168.82829","349820754.266048","492197467.462176","579222010.481182","642414072.14958","702338133.491282","815203208.070356","948099962.010989","1126218341.25032","1344266389.16119","1356046844.77131","1364876212.50161","1606438272.67326","1923442766.72467","2360943478.04942","2597477049.3311","2498339836.15051","2157421589.81538",
"El Salvador","SLV","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","363160000","359600000","375880000","377640100","380400000","458160000","464920000","480960000","574440000","621200000","665720100","915800100","1265080100","1158480000","1347439900","1356599900","1182040200","1107915200","1093298000","1059769000","1022747900","1034526300","821436800","878835500","800553800","821100000","909300000","847000000","969000000","1133300000","1270300000","1338500000","1494900000","1446800000","1306300000","1286100000","1301400000","1218600000","1249000000","1400900000","1677000000","1829600000","2185600000","2464970000","2367730000","2477890000","2651380000","2597380000","2448820000","2588660000","2662930000","2713080000",
"San Marino","SMR","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3300480225.9887","4158826815.64246","4590311723.01812","3088198349.08482","3551284140.1192","1199756514.19516","2186072508.32042","2080162053.96726","2412078408.76333","2915019167.06348","2619512005.01246","2907614474.76983","3336932775.62507","4279657595.09004","3428208687.10843","3364390850.76465","4181010289.99065","3069110741.55454","3587642630.42383","3418644583.5261","2516813495.64476","",
"Sub-Saharan Africa (excluding high income)","SSA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","59121663746.4104","57368096917.4571","50206815450.9223","47176471531.2701","50602146057.2493","54537989349.618","60391908967.2177","64314881365.1986","61923998169.0592","62937051648.467","66647202698.2562","58432121497.2231","55547598895.0948","50533878578.0276","58256815766.4026","62565471655.7365","67129171115.793","66214291500.7095","63229005008.201","63490973316.7064","63764360613.6588","80400246307.3045","88650291678.3524","95223719476.0936","113517398281.36","135185667042.991","157188258307.876","194103874971.199","191527912351.233","226424080955.754","243016366397.408","273191946578.267","288090791856.914","304122321033.258","287871529202.7","282756450676.114",
"South Sudan","SSD","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","59134043748.1341","57377556240.4696","50218526336.5099","47186455144.674","50612012746.7088","54550838474.2132","60405441222.4651","64328617864.0686","61937396058.5838","62955451589.08","66665758221.14","58449349766.0678","55568170252.5845","50554790927.21","58278875453.9937","62585833008.0386","67149582499.3264","66230878377.8679","63249070346.838","63509027645.4343","63782610883.8572","80421092548.2325","88669480052.767","95253893928.2702","113548414040.672","135216960761.667","157217410096.526","194129070759.991","191547070256.852","226446009052.538","243040049810.262","273213848219.621","288126668641.504","304154645480.602","287902126391.542","282786504195.271",
"Small states","SST","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4469212061.53462","5073156529.11651","5232270457.00216","5498374127.23073","5348392467.8342","5782995224.65451","6527960979.77579","6658433047.12694","6483480666.5896","6478392016.25835","6397802241.34167","6328882042.27263","6122040894.15899","6321053478.666","7198483406.93473","7790654802.62937","8344136105.99028","8993440752.20659","9887562350.62766","10489697428.4681","9923890518.48881","10874972223.6478","12209676949.2208","12206421942.764","12109744283.4727","12310707667.5552","11765859026.7838","",
"Sao Tome and Principe","STP","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14907463.5834626","17910520.9925921","20709644.1280176","21740481.9264552","23253608.0064556","24483991.5115242","27453427.206151","17820034.4130016","20311808.5501482","22237287.5618439","26353434.4080597","29050764.2983764","36453931.3558995","39656543.9842291","37678532.2235459","",
"Suriname","SUR","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","9500000","10000000","10200000","11050000","12150000","14200000","15700000","17250000","18950000","17950000","17800000","19600000","20900000","21450000","29050000","29050000","35800000","46050000","45850000","58000000","61350000","70050000","72150000","63450000","67250000","71350000","82800000","102100000","116950000","48720000","31400000","39500000","45133333.3333333","80941176.4705882","98828358.2089552","95825791.8552036","127581047.381546","109022500","93942500","75595348.8372093","90661363.6363636","75855045.8715596","73840425.5319149","83143406.3821607","79099487.9297732","88223450.5985284","267521959.397893","304189435.336976","322768670.309654","389435336.976321","423617687.768631","395042839.657283","426666666.666667","446969696.969697","491818181.818182","516292682.921792","335226190.452717",
"Slovak Republic","SVK","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1302271895.42484","1328883396.70469","1277563158.49099","1398616176.30607","1223284679.30961","1148610650.45145","1377445190.1566","1593134763.78694","1863762979.68397","2085648125.1552","2018901877.87589","2268111905.65801","3109615384.61538","3713777647.5758","2689037232.5646","2286630743.57359","3003233783.53167","3021024451.09627","3564780281.12847","3986688950.86685","2884165866.0679","3052473200.0807",
"Slovenia","SVN","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","782997573.797008","745248229.461756","733652010.804322","750440421.234853","645199340.804219","588700495.049505","544392201.382034","659657855.361596","627041536.503529","786817140.009965","830546946.897152","788450759.00138","902336572.679989","919811190.859821","831579883.300917","829093418.014704","1020270021.40832","831296568.320106","866441139.839057","1033181562.14714","880910004.547819","857492674.822882",
"Sweden","SWE","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","5472508369.58578","5062141011.96824","4601943080.89008","4169485216.05301","4327832769.16753","4483416938.83007","5698291243.19164","6571594284.27229","7101798733.51612","7346203120.8798","8059062698.51997","7098897362.54651","6992556183.24805","4934090500.2955","5445826853.29186","6471058275.97325","6324187294.95974","5632686741.1492","5308494446.47102","5027231797.05655","4369038003.97285","4028521361.97733","4284848671.57573","5316646674.00418","6052334362.96589","3905875740.99102","5010436149.73842","6821921051.07415","7279665002.80682","5566124016.82824","6974794511.61512","8092500088.5495","7141533125.56835","7097052668.58442","6821959877.76909","5779480723.25807","5859501148.00003",
"Swaziland","SWZ","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","11059778.8044239","13019739.6052079","15959680.8063839","20999580.0083998","23939521.2095758","23239535.2092958","27439451.2109758","20579588.4082318","18479630.4073919","30659386.8122638","33739325.2134957","45721476.5100671","52686353.5839729","66282420.7492795","73289183.222958","71670047.3292765","70147194.1122355","79346826.1269549","106945722.171113","117605131.860299","105783127.88906","110223642.172524","88229876.5886903","77371869.6705861","87914322.5106758","61181339.6913941","85207877.4617068","82809430.2554027","95579502.9689905","90936820.8334922","98890735.5157887","113671096.94709","99179523.141655","120384368.210056","162098681.987158","171248600.810565","192077780.103738","186614583.333333","173843677.079753","172105736.967019","214064076.5158","186627736.022767","179064950.251128","272180123.901327","267575384.625799","348696306.847184","368112116.931046","373101484.719029","329391355.001511","331202386.06671","450811779.499705","468547000.588969","459772797.188427","443685568.972595","412746365.013862","384165492.206283","",
"Sint Maarten (Dutch part)","SXM","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","4741549.15555752","5913611.55586601","7191692.15825438","9285212.35332526","10075172.6797104","12114158.1273118","9461977.22402303","11362894.7569913","9760773.68473697","9713591.55258609","12498397.900744","13196408.9339153","13429758.4624815","13089569.3785554","17725645.9742547","17885164.3884824","16595404.0492786","19781916.4334652","20095731.6349539","21210021.2100212","19597979.8386285","19656606.2511191","16001216.2444651","19316799.2512868","17396478.7006896","17584293.6406317","20127737.2262774","18608698.8723684","29016436.3636364","29912690.9090909","30295958.1136656","28388473.5341959","24845694.2858351","19125283.8007627","21929075.7221697","23676027.7845085","22161733.8003503","35424703.3163879","32170173.3741272","","",
"Syrian Arab Republic","SYR","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","3414179247.54898","3142485582.23275","2864760134.22171","3190434371.84017","2318323477.8896","3481513883.31121","3982291666.66667","4203031245.83492","3972989197.45614","2818080000","3214051896.20758","3822095808.38323","3738560408.56031","4466980705.76923","3831046511.62791","4665815365.29202","5459796384.79119","5548576657.17771","5390184921.76387","5586000000","5981436781.60919","6999374389.05181","7893872647.17661","","","","","","","","","",
"Turks and Caicos Islands","TCA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","124556820.368045","129374709.911082","137595945.313027","141371779.073497","143527374.859172","149440779.77341","158215073.510857","179501005.1444","179439535.28209","181052806.247489","174106502.978387","186775094.79566","221375987.869697","236078989.923141","239479490.222159","319551816.017434","309842163.863674","332041836.425471","402038366.324455","414445054.736694","472414358.332433","353155465.807651","333517556.649758","323681846.555405","299366249.429099","382705376.295107","338230586.304658","369732575.005503","521733258.355446","432486221.27222","484875098.582758","666529466.312238","645933656.803875","459049581.406584","439115272.799384","506920666.278806","603524763.641027","592305994.45508","680556147.129308","584231833.699286","563789227.113318","688789185.424776","753367526.308193","883560791.004409","1010894123.77566","3576843793.96593","4139449188.27111","4723064733.67235","5651102907.66992","4307440650.01462","5536211541.01644","6223604851.03719","6790047971.98817","6480779491.53915","7051268671.05569","5516295132.72054","4654519209.68378",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","22369281294.005","27905554026.444","27605723521.64","30180049569.2842","33475213614.3006","38758858492.0747","42173389948.0908","42867468761.8174","44136984787.0831","45496531961.6135","47730034656.3809","49625395907.8953","54676806282.7134","69048186834.3811","75931894860.3947","81466884493.7008","80305064600.1941","83375643404.8718","74761512597.3166","95367469135.6312","100350235565.4","106858186613.584","113626882929.926","124170982732.011","133329181046.536","136296252892.89","133617786112.149","132974551196.175","143367785636.69","144647464651.593","155213998276.178","154877804555.919","160736701088.454","156945343852.874","191002258699.823","237765220086.097","268542217327.179","265125834258.963","242480458582.042","253017625575.577","251066614414.918","255411940747.737","273557300889.836","295299909220.858","349789627416.227","368974798154.026","415681157850.734","519009098949.235","664776447820.628","696280676613.704","824787290465.743","1001365344817.63","1099025941405.79","1187797856245.51","1240110452844.53","1250311702090.09","1242128558448.2",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174393383876.034","192534019691.153","169254966910.678","114376766656.025","112850699428.903","86967015098.4502","95664537479.6053","97090506889.3163","93365033106.8203","86490015950.0886","74099080866.2739","72989311328.0688","70376179201.6608","77764094845.6037","92834864356.9393","116333684578.496","130495567188.306","140527145957.613","167308198393.708","202611014683.268","171494441257.169","195228876465.229","228684259014.975","221294041782.179","234476177476.791","227387594895.278","191968482446.392","178108136771.276",
"Togo","TGO","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","66477671.0464442","69721904.6228881","70608242.2262574","74280719.1681863","81215432.4091366","83652678.9871416","94839431.1425017","102438653.679722","107850590.976823","115017387.250222","85744337.8891192","90791390.4338558","103163300.36869","130109487.135312","137928345.395831","164245829.345784","200041433.26756","275562037.482136","198532367.201567","226117197.313296","312382260.284476","271223675.2088","221541736.114006","263996253.667344","240298412.863334","256642545.01261","368749134.219198","418251879.138847","462944668.122889","435967204.928524","549661293.343833","525941645.879629","596992342.792636","544510493.617448","343160712.79656","494460299.78259","598446629.318912","632443148.809926","554995524.210622","582102523.781503","454814049.428331","502545976.234536","563186502.153121","599109173.722037","701866246.766895","833551797.350399","790449577.83672","903993338.783325","1287766619.33211","1041001481.83037","984642614.133101","1155386093.21585","1647176694.43992","1620801546.02866","1881392366.73645","1662168295.01082","1816177078.15845",
"Thailand","THA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","1006137311.27666","1087347528.77712","1125119707.85441","1170652923.66779","1191403817.30769","1401091346.15385","1763274043.26923","1648899052.88462","1744211495.19231","1920538389.42308","1836538485.57692","1764423091.34615","2072115399.03846","3001229684.35847","3700595511.18768","3999155819.87605","4534291537.78658","4901927015.06365","5881166836.31571","6567444906.43472","7518900080.0922","7442118366.29943","6786840183.30355","8032660592.78003","7345448975.01629","6149954523.19497","6750738913.03439","7950961672.13523","9976555912.69041","10892031184.3436","10667565374.9194","12426518666.1337","13705733544.3561","10347082892.3048","12657375745.5268","15375152517.3388","16592273120.0701","13616595938.6946","11665909079.919","11268244049.1145","10747012101.1772","10324474082.8099","11678836874.2158","14382252691.3602","16069205218.9825","17413656355.9016","20858877567.1823","24586739748.8861","29358124232.6638","27580076883.1411","35901873715.9034","42995142940.5379","45747110165.9744","47606782529.4539","40953269416.6836","34824791153.8585","33919513853.4761",
"Tajikistan","TJK","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","876465022.090057","914899108.282771","563626133.530757","345473559.345358","256731357.22499","451882805.820343","376090693.739425","295012093.188689","331398016.997167","275874293.100662","216215238.645668","257310260.517663","271483159.075287","376269190.566408","399108230.937553","490019091.317461","607119391.219985","722836659.404503","1025427084.85149","923793661.138871","1105115323.13314","1554726476.07479","1780547523.05971","2027000524.74707","2165546014.25794","1719508039.78517","",
"Turkmenistan","TKM","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","652780469.532672","780625070.359621","859139490.442985","1063179880.43903","1033116601.0386","348058704.996535","577464194.25326","837062847.914245","402410346.745057","300491098.83364","495804318.478701","655564678.610831","608761514.709512","654675247.634449","816463207.70398","934027730.399386","1142862892.67674","1255210745.71561","1501814882.03267","1767369515.01155","2387804878.04878","2066225165.56291","2125614035.08772","2561052631.57895","2597192982.45614","2989473684.21053","3321754385.96491","3610526315.78947","3329428571.42857","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","16799493690.871","16249847701.9411","16507891028.4256","16888794875.3569","17990335820.2633","19912914704.9588","22515894002.4917","24832652777.8334","33282684814.1599","41624339989.2816","41675990496.5807","47971059080.5375","58699970586.4906","56340019294.4605","63392311004.2318","71123815280.4034","80352863033.5747","71857191074.5495","68345546561.5384","71131728055.0115","72873524963.4831","73955696128.8927","73508709443.621","82601245923.2134","86103471723.6527","89470201950.7606","106522301268.142","96222409937.4323","97120612074.5796","124844244608.694","114477009116.027","120493690773.637","127250448995.201","127107545824.686","106531574888.617","108763533347.244","103122446850.457","100198638645.286","109758015117.579","120635587600.7","135170972492.65","149885849710.48","182176518707.683","218537592170.36","205538666714.42","250956354560.022","289998245045.593","279712331357.435","295572781354.355","296538826932.569","249016512827.127","264618342008.24",
"Timor-Leste","TLS","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102000000","102000000","116000000","122000000","135000000","135000000","145000000","159000000","171000000","173000000","191000000","194000000","259000000","276000000","279000000","279030000","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33778991736.8364","34421948720.894","40257032942.6477","47546329013.4891","44346481305.8303","50527158720.6616","48309361298.201","46616685723.1258","48903092243.6531","47196393554.8812","51584861672.8706","54505109094.0782","58181770035.7574","68872630463.592","81044283877.8934","90147162937.804","102835173554.079","113324556595.542","127247804189.178","141382244757.602","150995791311.127","146538929736.516","145590358278.794","",
"Tonga","TON","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","13785312.2136405","12005743.6148112","12980150.8094921","14840677.5781161","16183657.5005589","17790252.7897973","21049184.0956102","20318490.7191399","18918918.9189189","20886353.6638877","19135414.4842517","22459893.0481283","26746954.2080941","33752029.3941724","32367898.291617","33970520.1419972","40525991.0535246","44938014.9951748","47239161.849711","42309119.8303287","43369816.6653553","45255621.3978407","43560269.0937871","40788873.9946381","44683010.0461237","40371606.369349","33270795.0132843","33283236.9942197","38917376.4518333","46887666.8133157","46715988.237115","46353875.2551147","50152044.7396015","51543823.6531987","48799299.9952054","60610607.0817564","72074504.6667758","78966428.6978583","79223670.5502365","75712464.8237047","74627415.6696242","",
"South Asia (IDA & IBRD)","TSA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","20383363830.7442","21417609484.0327","21843188362.5258","24959949799.9532","29335326765.3171","29806730680.9719","25468219702.1559","29563820374.5015","30486164296.6361","33295315200.2231","34820728492.3251","35179706584.2103","35789276637.367","43775630495.4269","50548121474.042","53029302575.8973","46012836852.1996","54334266144.1399","60312712860.3929","64252168689.2199","76561820028.4458","79126005442.5196","79605811276.9794","85590289917.0403","82599168264.2578","86104764169.7301","87804225028.4791","95495481153.7168","105352944416.899","103221750567.058","110818735262.936","98704456987.9111","102417869806.564","100133573065.225","112343101089.226","118006010150.123","131735217487.737","134499256483.63","136458701001.898","139729602064.942","138135915252.443","139871619654.477","133697581775.047","155377736123.407","165757532474.131","187190797707.81","211098343220.735","265808351776.495","271958070328.211","297861123311.999","365741048333.281","405711192204.448","399226525848.409","413494019473.012","440308008696.745","446664903690.64","469064318670.678",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","59134043748.134","57377556240.4695","50218526336.5099","47186455144.674","50612012746.7088","54550838474.2132","60405441222.4651","64328617864.0686","61937396058.5838","62955451589.08","66665758221.14","58449349766.0678","55568170252.5845","50554790927.21","58278875453.9937","62585833008.0386","67149582499.3265","66230878377.8679","63249070346.838","63509027645.4343","63782610883.8572","80421092548.2325","88669480052.767","95253893928.2702","113548414040.672","135216960761.667","157217410096.526","194129070759.991","191547070256.852","226446009052.538","243040049810.262","273213848219.621","288126668641.504","304154645480.602","287902126391.542","282786504195.271",
